DISTRICT,YEAR,MONTH,DAY_OF_WEEK,HOUR,Median Age,White Alone,Black / African American,Hispanic,Asian Alone,Other Races,Less than High School,High School Graduate,Some College,Bachelor's Degree or more,Poverty rate,AIRCRAFT,ARSON,ASSAULT,ASSEMBLY OR GATHERING VIOLATIONS,AUTO THEFT,BALLISTICS,BIOLOGICAL THREAT,BOMB HOAX,BURGLARY,CONFIDENCE GAMES,COUNTERFEITING,DISORDERLY CONDUCT,DRUG VIOLATION,EMBEZZLEMENT,EVADING FARE,EXPLOSIVES,FIRE RELATED REPORTS,FIREARM DISCOVERY / VIOLATIONS,FRAUD,GAMBLING,HARASSMENT,HARBOR RELATED INCIDENTS,HOME INVASION,HOMICIDE,HUMAN TRAFFICKING,INVESTIGATE PERSON,INVESTIGATE PROPERTY,LANDLORD/TENANT DISPUTES,LARCENY,LICENSE PLATE RELATED INCIDENTS,LICENSE VIOLATION,LIQUOR VIOLATION,MANSLAUGHTER,MEDICAL ASSISTANCE,MISSING PERSON REPORTED / LOCATED,MOTOR VEHICLE ACCIDENT RESPONSE,OFFENSES AGAINST CHILD / FAMILY,OPERATING UNDER THE INFLUENCE,OTHER,PHONE CALL COMPLAINTS,POLICE SERVICE INCIDENTS,PRISONER RELATED INCIDENTS,PROPERTY LOST / FOUND,PROPERTY RELATED DAMAGE,PROSTITUTION,RESTRAINING ORDER VIOLATIONS,ROBBERY,SEARCH WARRANTS,SERVICE,TOWED,VANDALISM,VERBAL DISPUTES,VIOLATIONS,WARRANT ARRESTS
A15,2019,6.538251366120218,3.846448087431694,13.23224043715847,35.7,0.739,0.051,0.111,0.08100000000000002,0.019,0.079,0.137,0.11,0.674,0.144,0.0,0.0,7.239819004524887,0.1508295625942685,1.4077425842131723,0.0,0.0,0.0,0.603318250377074,0.5530417295123178,0.2513826043237808,0.1508295625942685,2.8154851684263447,0.301659125188537,0.10055304172951231,0.050276520864756154,0.5027652086475616,0.3519356460532931,2.7652086475615887,0.0,1.9607843137254901,0.050276520864756154,0.0,0.0,0.0,7.139265962795374,3.117144293614882,0.10055304172951231,11.261940673705379,0.0,0.3519356460532931,0.0,0.0,7.6923076923076925,0.8547008547008547,15.384615384615385,0.0,0.0,4.625439919557567,0.0,1.3574660633484161,0.050276520864756154,3.770739064856712,0.10055304172951231,0.0,0.0,0.20110608345902461,0.2513826043237808,0.10055304172951231,4.424333836098542,4.374057315233786,4.022121669180493,1.3071895424836601,0.301659125188537
A15,2020,6.6692307692307695,3.71474358974359,12.37948717948718,35.7,0.713,0.05199999999999999,0.109,0.086,0.041,0.087,0.09000000000000001,0.10499999999999998,0.669,0.134,0.0,0.05230125523012552,3.8702928870292888,0.10460251046025104,1.2552301255230125,0.05230125523012552,0.0,0.0,1.9351464435146444,0.3661087866108787,0.10460251046025104,0.10460251046025104,1.7259414225941423,0.0,0.05230125523012552,0.10460251046025104,0.4707112970711297,0.6276150627615062,6.433054393305439,0.0,1.2552301255230125,0.10460251046025104,0.0,0.05230125523012552,0.0,6.014644351464435,3.4518828451882846,0.2615062761506276,13.807531380753138,0.15690376569037656,0.20920502092050208,0.0,0.0,5.857740585774059,1.202928870292887,9.93723849372385,0.0,0.2615062761506276,1.9874476987447698,0.0,0.3661087866108787,0.05230125523012552,2.196652719665272,0.5753138075313807,0.0,0.3661087866108787,0.5753138075313807,0.20920502092050208,0.3661087866108787,3.4518828451882846,3.7656903765690375,1.6213389121338913,1.202928870292887,0.05230125523012552
A7,2015,9.148837209302325,3.966173361522199,12.980549682875264,34.0,0.32,0.024,0.579,0.036,0.041,0.3215,0.31,0.164,0.205,0.203,0.06668296694747605,0.04445531129831737,3.9565227055502454,0.1555935895441108,1.266976372002045,0.11113827824579342,0.0,0.04445531129831737,1.68930182933606,0.422325457334015,0.11113827824579342,0.4445531129831737,4.534441752428371,0.06668296694747605,0.06668296694747605,0.0,0.3111871790882216,0.6001467025272845,0.5334637355798084,0.0,0.4445531129831737,0.022227655649158684,0.0,0.022227655649158684,0.0,3.000733512636422,0.6890573251239192,0.08891062259663474,5.023450176709862,0.20004890084242813,0.3111871790882216,0.08891062259663474,0.0,3.912067394251928,1.17806574940541,5.245726733201449,0.1333659338949521,0.2445042121407455,3.089644135233057,0.0,0.8668785703171886,0.04445531129831737,1.9338060414768055,0.17782124519326947,0.022227655649158684,0.2445042121407455,1.17806574940541,0.2445042121407455,0.11113827824579342,1.822667763231012,2.7784569561448356,1.7782124519326947,1.9782613527751227,1.266976372002045
A7,2016,6.544799176107106,3.985581874356334,13.133882595262616,34.0,0.32,0.026,0.577,0.034,0.043000000000000003,0.326,0.31,0.14099999999999996,0.223,0.192,0.06492382271468145,0.02164127423822715,6.384175900277008,0.10820637119113573,1.5148891966759004,0.06492382271468145,0.0,0.0432825484764543,2.0775623268698062,0.47610803324099726,0.3462603878116344,0.5626731301939059,5.5185249307479225,0.0,0.1298476454293629,0.0,0.735803324099723,0.32461911357340717,1.21191135734072,0.0,1.7313019390581716,0.21641274238227146,0.0,0.0865650969529086,0.0,6.232686980609419,1.8178670360110802,0.3462603878116344,6.9684903047091415,0.32461911357340717,0.6275969529085872,0.0865650969529086,0.0,7.336391966759003,2.7051592797783934,8.65650969529086,0.1298476454293629,0.38954293628808867,5.215547091412742,0.0,1.146987534626039,0.02164127423822715,1.752943213296399,0.15148891966759,0.0,0.41118421052631576,1.146987534626039,0.15148891966759,0.10820637119113573,3.6357340720221605,6.102839335180056,3.073060941828255,1.8827908587257618,2.0126385041551247
A7,2017,6.59359795134443,3.9574903969270165,13.075800256081946,34.0,0.326,0.026,0.574,0.038,0.037,0.314,0.316,0.142,0.228,0.203,0.3643768084878362,0.042867859822098384,6.151537884471118,0.06430178973314758,1.4789411638623942,0.12860357946629516,0.0,0.0,1.9719215518165254,0.34294287857678707,0.30007501875468867,0.8359232665309184,4.136748472832494,0.12860357946629516,0.08573571964419677,0.021433929911049192,0.6644518272425249,0.5787161075983283,1.3074697245740008,0.0,1.3932054442181974,0.2143392991104919,0.042867859822098384,0.08573571964419677,0.0,6.044368234915872,2.7864108884363947,0.25720715893259033,6.08723609473797,0.25720715893259033,0.49298038795413135,0.12860357946629516,0.0,9.066552352373808,1.8861858321723288,9.02368449255171,0.15003750937734434,0.17147143928839353,4.908369949630265,0.0,0.1929053691994427,0.021433929911049192,2.6363733790590507,0.32150894866573787,0.0,0.5787161075983283,1.2003000750187547,0.021433929911049192,0.15003750937734434,3.5151645054120673,5.122709248740756,3.815239524166756,1.7147143928839352,2.807844818347444
A7,2018,6.320650675489385,3.9528535980148884,13.017369727047146,34.0,0.332,0.027,0.564,0.048,0.029,0.298,0.295,0.145,0.262,0.19299999999999998,0.29833571291580535,0.0,6.05195303343491,0.06392908133910116,1.4490591770196264,0.17047755023760308,0.0,0.0,1.6621561148166302,0.3622647942549066,0.29833571291580535,0.5114326507128093,3.7291964114475675,0.08523877511880154,0.08523877511880154,0.021309693779700385,0.46881326315340843,0.6179811196113112,2.003111215291836,0.0,1.2998913205617235,0.19178724401730346,0.021309693779700385,0.021309693779700385,0.0,4.240629062160377,2.045730602851237,0.27702601913610503,6.62731476548682,0.34095510047520616,0.5540520382722101,0.12785816267820233,0.0,9.37626526306817,1.555607645918128,8.886142306135062,0.17047755023760308,0.4475035693737081,3.7718157990069683,0.0,0.7458392822895135,0.0,2.663711722462548,0.3196454066955058,0.0,0.3196454066955058,1.704775502376031,0.08523877511880154,0.17047755023760308,3.7505061052272675,4.091461205702474,3.2390734545144584,1.1507234641038209,1.214652545442922
A7,2019,6.50958904109589,3.9494672754946727,13.069406392694065,30.6,0.339,0.025,0.565,0.04599999999999999,0.026,0.272,0.286,0.153,0.289,0.16,0.31737299790533824,0.0,5.7550303620168,0.042316399720711766,1.248333791760997,0.042316399720711766,0.0,0.021158199860355883,1.5022321900852675,0.4231639972071176,0.1269491991621353,0.1269491991621353,3.448786577238008,0.042316399720711766,0.042316399720711766,0.0,0.46548039692782933,0.35968939762605,1.5233903899456234,0.0,1.417599390643844,0.29621479804498235,0.0,0.021158199860355883,0.0,4.041216173327973,2.1581363857563,0.19042379874320292,6.2416689588049845,0.23274019846391467,0.5501131963692528,0.021158199860355883,0.021158199860355883,7.828533948331676,1.1425427924592175,8.06127414679559,0.0,0.14810739902249118,2.3274019846391467,0.0,1.057909993017794,0.021158199860355883,3.173729979053382,0.2115819986035588,0.0,0.0,1.0155935932970823,0.2115819986035588,0.14810739902249118,4.189323572350465,3.7661595751433468,2.9198315807291113,0.888644394134947,0.35968939762605
A7,2020,6.685880829015544,3.963082901554404,13.18199481865285,30.6,0.36600000000000005,0.033,0.504,0.045000000000000005,0.053,0.253,0.151,0.167,0.301,0.159,0.2089815631820926,0.0,4.504713695258441,0.1161008684344959,1.5325314633353457,0.1161008684344959,0.0,0.0,1.69507267914364,0.510843821111782,0.13932104212139507,0.2322017368689918,2.9257418845492964,0.023220173686899177,0.0928806947475967,0.0,0.510843821111782,0.13932104212139507,3.2043839687920865,0.0,1.161008684344959,0.1857613894951934,0.0,0.023220173686899177,0.0,5.1548785584916175,2.8328611898017,0.3715227789903868,8.916546695769284,0.06966052106069753,0.39474295267728604,0.0,0.0,5.340639947986811,1.1145683369711605,6.3391074165234755,0.0,0.04644034737379835,2.6935401476803045,0.0,0.34830260530348767,0.0,3.134723447731389,0.2322017368689918,0.0,0.4411833000510844,1.184228858031858,0.023220173686899177,0.13932104212139507,3.0650629266706915,5.36386012167371,1.2306692054056565,0.9984674685366646,0.1161008684344959
B2,2015,9.166787702735416,3.9278625030259016,13.217017671266037,30.056773929083832,0.23379467103914736,0.41273312837330056,0.25098335724533716,0.06822609824417572,0.03426274509803922,0.21713366126938577,0.2587374461979914,0.2228311675889868,0.301520543827287,0.3727533647605384,0.0,0.0,10.111361617817858,1.6670082667213229,2.0905923344947737,0.5055680808908929,0.0,0.0546560087449614,3.2383685181389628,0.7515201202432192,0.4372480699596912,1.0657921705267472,5.738880918220947,0.0546560087449614,0.0819840131174421,0.01366400218624035,0.7651841224294597,1.5030402404864385,2.0769283323085332,0.01366400218624035,0.7378561180569788,0.0,0.0,0.17763202842112455,0.0,5.096672815467651,3.2930245268839244,0.5192320830771333,12.338593974175035,0.17763202842112455,0.06832001093120176,0.9154881464781034,0.0,6.24444899911184,3.6209605793536923,12.283937965430074,0.3279360524697684,0.2186240349798456,8.294049327047892,0.0,1.6260162601626016,0.0819840131174421,3.962560634009701,0.15030402404864385,0.0,0.5738880918220947,2.104256336681014,0.4645760743321719,0.0819840131174421,1.516704242672679,6.340097014415522,5.151328824212611,3.4979845596775294,2.855776456924233
B2,2016,6.45044612216884,3.9017158544955386,13.348936170212767,29.057652572015073,0.22922839547854743,0.41037365457074565,0.2547120207435818,0.07322207516847408,0.03183784623279809,0.21576293435250582,0.2569292071252043,0.22597073480357072,0.3018062987021757,0.36295004524153585,0.0,0.10803948843302227,16.557051602360666,2.282334193147596,4.119005496508974,1.1074047564384784,0.0,0.05401974421651114,4.807757235269491,1.4855429659540562,0.9048307156265615,1.5260577741164396,9.75056383108026,0.05401974421651114,0.18906910475778896,0.02700987210825557,1.1614245006549893,2.3093440652558512,2.9710859319081124,0.0,3.3357192053695623,0.0,0.12154442448715005,0.2430888489743001,0.0,10.72291922697746,7.414209893716153,0.5672073142733669,16.69210096290194,0.21607897686604455,0.14855429659540562,1.6070873904412062,0.013504936054127784,13.005253420125056,6.752468027063892,21.351303901576028,0.3916431455697057,0.29710859319081123,13.140302780666334,0.013504936054127784,1.1479195646008615,0.10803948843302227,6.887517387605169,0.32411846529906685,0.040514808162383356,1.2154442448715004,3.956946263859441,0.931840587734817,0.13504936054127784,2.903561251637474,9.980147744000432,12.478560914014073,5.064351020297918,6.144745904628142
B2,2017,6.492399565689468,3.933699782844734,13.420874049945711,29.76727973699151,0.22423628513711563,0.40074023950672705,0.2626456911234635,0.07634912000422503,0.03602866422846882,0.2074948573390195,0.25505026472491055,0.21799786107553573,0.31915604906323025,0.34625356817491654,0.0,0.10562589947055019,16.319201468200003,1.5183723048891589,4.145816554219095,1.2543075562127834,0.0,0.026406474867637548,3.485654682528156,1.0826654695731392,0.7789910085953076,1.623998204359709,8.832965843224759,0.07921942460291263,0.13203237433818774,0.013203237433818774,0.9770395701025891,1.9936888525066347,3.485654682528156,0.0,3.300809358454693,0.0,0.052812949735275096,0.2376582738087379,0.013203237433818774,13.044798584612947,7.050528789659225,0.6205521593894823,16.794518015817477,0.19804856150728156,0.26406474867637547,2.482208637557929,0.0,14.52356117720065,5.756611521144984,21.257212268448225,0.31687769841165053,0.21125179894110038,12.595888511863109,0.0,0.3828938855807444,0.10562589947055019,6.56200900460793,0.290471223544013,0.0,1.3203237433818773,2.8651025231386735,1.0166492824040456,0.1452356117720065,4.238239216255826,9.611956851820066,13.506911894796605,3.9345647552779943,6.007473032387542
B2,2018,6.677039586919105,3.90671256454389,13.184991394148021,29.313980407287758,0.22211756935270804,0.3905097505787567,0.2775032894306603,0.07491062950416573,0.03581488941496528,0.20958571484625343,0.24454136311913882,0.2234238330041723,0.32244908903043545,0.3733456845024,0.0,0.05231698863413422,17.382319473691094,0.9547850425729495,3.6883476987064623,0.9286265482558824,0.0,0.06539623579266778,3.544475979962593,1.2556077272192212,0.5754868749754765,1.1117360084753523,9.953307087644037,0.06539623579266778,0.22234720169507044,0.02615849431706711,0.9678642897314831,2.262709758426305,3.3875250140601905,0.0,3.1520985652065865,0.02615849431706711,0.06539623579266778,0.22234720169507044,0.0,9.717880638790431,5.767947996913297,0.47085289770720795,16.47985141975228,0.20926795453653688,0.28774343748773823,2.066521051048302,0.0,15.08037197378919,6.55270282642531,19.932772669605136,0.35313967328040596,0.1961887073780033,12.58223576650928,0.0,1.5956681533410937,0.1961887073780033,9.09007677518082,0.3269811789633389,0.22234720169507044,1.203290738585087,2.2234720169507045,0.8893888067802818,0.10463397726826844,4.329230809474607,8.35763893430294,12.58223576650928,3.792981675974731,5.454046065108492
B2,2019,6.360235125903567,3.9132576058463737,13.180792755580269,31.101475981169862,0.21933524929126894,0.39262393040131083,0.2696904210772712,0.07900293895810034,0.03957355197794481,0.20333480714712998,0.24741203932481987,0.22095261255169182,0.327665804052121,0.3275911467138287,0.0,0.052016957528154176,14.239642123332207,0.37712294207911784,2.418788525059169,0.6762204478660043,0.0,0.013004239382038544,3.1860386485994434,0.8972925173606596,0.4681526177533876,0.3251059845509636,8.14065385315613,0.039012718146115635,0.15605087258446254,0.013004239382038544,0.9493094748888138,1.625529922754818,3.39410647871206,0.0,3.3030768030377904,0.0,0.0,0.06502119691019273,0.0,9.844209212203179,5.734869567478998,0.7672501235402742,12.848188509454081,0.2340763088766938,0.16905511196650108,3.029987776014981,0.0,13.160290254623007,6.463106972873157,22.05518999193737,0.0,0.27308902702280946,9.324039636921636,0.0,1.3004239382038545,0.14304663320242397,7.347395250851777,0.3121017451689251,0.27308902702280946,0.0,1.5214960076985098,0.5851907721917344,0.18205935134853962,3.810242138937294,7.009285026918776,7.95859450180759,4.01830996904991,1.5475044864625869
