Overall,MONTH,DAY_OF_WEEK,HOUR,Median Age,Less than High School,Bachelor's Degree or more,Poverty rate,AIRCRAFT,ARSON,ASSAULT,ASSEMBLY OR GATHERING VIOLATIONS,AUTO THEFT,BALLISTICS,BIOLOGICAL THREAT,BOMB HOAX,BURGLARY,CONFIDENCE GAMES,COUNTERFEITING,DISORDERLY CONDUCT,DRUG VIOLATION,EMBEZZLEMENT,EVADING FARE,EXPLOSIVES,FIRE RELATED REPORTS,FIREARM DISCOVERY / VIOLATIONS,FRAUD,GAMBLING,HARASSMENT,HARBOR RELATED INCIDENTS,HOME INVASION,HOMICIDE,HUMAN TRAFFICKING,INVESTIGATE PERSON,INVESTIGATE PROPERTY,LANDLORD/TENANT DISPUTES,LARCENY,LICENSE PLATE RELATED INCIDENTS,LICENSE VIOLATION,LIQUOR VIOLATION,MANSLAUGHTER,MEDICAL ASSISTANCE,MISSING PERSON REPORTED / LOCATED,MOTOR VEHICLE ACCIDENT RESPONSE,OFFENSES AGAINST CHILD / FAMILY,OPERATING UNDER THE INFLUENCE,OTHER,PHONE CALL COMPLAINTS,POLICE SERVICE INCIDENTS,PRISONER RELATED INCIDENTS,PROPERTY LOST / FOUND,PROPERTY RELATED DAMAGE,PROSTITUTION,RESTRAINING ORDER VIOLATIONS,ROBBERY,SEARCH WARRANTS,SERVICE,TOWED,VANDALISM,VERBAL DISPUTES,VIOLATIONS,WARRANT ARRESTS
0,7.020195745429026,3.9948205227965614,12.748906064779261,31.758036742803803,0.08498142694890909,0.7327559549757411,0.20918543001808954,0.0054585057770389495,0.04311273596428575,13.718074044568239,0.5605704593968974,2.2384536478397274,0.13688380867598984,0.00581984583207345,0.07370381826528125,3.063855148852788,2.0483943519992973,0.7293942675062333,1.7904996952363683,7.317567704837677,0.23166056277162872,0.2813964421044986,0.0083422116851756,0.7194634928819039,0.7535228360274215,4.4066993586733165,0.0,1.5657483764561588,0.06604828750342036,0.00900255648309145,0.028673733670978252,0.0,7.813134302011922,5.997144256760859,0.11931765497804131,31.669472871926036,0.10749451004972566,2.295373468368225,0.5510560926809646,0.00100627108137915,10.01930947145475,1.4651593625925903,12.008499036325132,0.0637251030334378,0.16768958166622686,7.806042865571869,0.01569903569178725,1.65116467449572,0.1737476860441238,11.410813690220792,0.41411347317549907,0.1271216222417624,0.3780562353335345,2.48050907907189,0.17827988023588326,0.07961298604244141,6.444684318216092,6.099060050900529,1.8804889781746534,1.5940236776416978,4.844380621619119
1,6.961103190126512,3.9415058392739137,13.003106180275022,31.125267816637425,0.1428838417249875,0.48115493666517306,0.24697447548918566,0.0043353666202782,0.0518369804820437,12.042219566599066,0.6615504325648585,3.3621207783475286,0.6367297717658479,0.0,0.0478502615729976,3.220804346692272,1.3178175720717626,0.5752367307376857,1.0212428805683564,8.407616426858098,0.14053201839568696,0.15646903079064356,0.017174223026964502,0.8661602476588589,1.3442693480281998,3.165388942377324,0.00113866684885335,2.3942102009844035,0.12042512925296385,0.03052862766094725,0.11483512508341051,0.00110026978615155,9.279631505057274,5.199049440603727,0.3885089469623447,16.723235197385552,0.263052997627226,0.845479080837781,0.9599225821626305,0.00112541133784395,11.197377119324265,3.9956416450372263,17.94565683938768,0.23435706337668635,0.19621479618657245,8.478318562851793,0.0116596801964799,1.179556424066221,0.14348130505617201,6.792184704405379,0.38484520131808797,0.08935898674328505,0.5896628355494056,1.9851153191260593,0.4754864398946982,0.1423170518055349,6.086461730186726,7.676996762751087,6.279981979716736,2.703709369343534,3.51716057619296
2,6.99735004124095,3.9437697740302373,12.986225896894505,33.97347737303701,0.16197801474394535,0.42456476394473186,0.18194461631372685,0.055028078006384575,0.019773775621978074,4.759942301772884,0.10358444359678028,1.3224097622428785,0.16552247193712735,0.0,0.015224458911305949,1.9693739787272042,0.6577963883185296,0.36310905637775126,0.3555228330188372,2.9724036864240513,0.06816957530630158,0.0892593412782543,0.009702342994968225,0.5454504724916265,0.44375086309873796,2.0779391233527416,0.0006616539761434,1.1971747881710235,0.049305613207535924,0.013936851391073325,0.030578753381717824,0.0033685499307076253,4.961943935315644,2.481021284434768,0.25660944372217653,7.155813991974732,0.201824766202362,0.37203774737176803,0.07174066409545747,0.002221135720503325,6.505969663517078,1.9512005259420326,8.685443565252536,0.08341877921275558,0.15904781038507113,3.5734631437537763,0.0122000821226142,0.6016696295410983,0.030574311655318126,3.0173647956681267,0.29439855880593263,0.05117555808840817,0.3069014129184878,0.8639650372426194,0.18158439301711973,0.10807690431264115,3.0748462618950314,3.8736567850131105,2.8883648268251534,1.2490284118789496,1.0817456089815214
3,6.984169999067185,3.949745857981377,13.27507369805393,37.06666666666667,0.1731333333333333,0.1836666666666666,0.2029999999999999,0.0,0.1112425358915025,29.772719482350297,0.19267380147471,7.235104128617991,2.074827479533741,0.0,0.0191991829524648,7.387652773184033,2.310037889426051,1.2640158903620051,1.4848187426992876,14.368262519017932,0.1165106016184453,0.3707432460296231,0.0688250855810596,2.496511351917172,3.784902503455786,7.294309827740957,0.0,5.863419640618614,0.0,0.0775000679817477,0.5266559715943248,0.0129759310253998,26.67245750766894,16.71056998665102,3.191079273591106,22.594080905958094,0.8592940818793459,0.5270613517502032,1.0854503112540164,0.0065139789989317,23.478276262375484,19.11930215957485,37.20353327962129,0.7140351823262409,0.5301307549700195,19.619724362138435,0.0465348189427225,3.2492583737318785,0.2398401056261634,13.211096027468155,0.7136092214216196,0.019437883051868,2.3602193555332684,4.850676805615211,1.7694513744216398,0.3966453441565567,7.647782914441329,19.24756748185585,26.807096829071284,8.484070573293115,4.878209785345581
4,6.979042290313584,3.8616119614888285,13.241381683568825,35.98888888888889,0.09876666666666663,0.5252777777777777,0.14766666666666664,0.0015379551962891999,0.0252563713697803,6.631944006509225,0.09969120958617472,1.8090277297716606,0.2562183356784429,0.0,0.024072791027368732,2.464707042286124,0.9414001119989487,0.49401595084994643,0.47919928581780175,4.58869775824287,0.12295416131504766,0.10452477765974193,0.03191968904070477,0.8042578456422227,0.6491822209106799,3.1749674000263286,0.007213702984896066,2.013538859716543,0.0292901854261597,0.019133513265150465,0.051832800397584304,0.0,7.604424124512708,5.0620066927162375,0.4562395289309252,12.153810279304667,0.17274670146286705,0.20775983936834888,0.0529261366999939,0.0029510791611758666,9.582914136587535,2.821145676910387,13.715141713405062,0.14784644977362058,0.15996552458355792,5.439842326735715,0.010021154180407133,1.0795658107357498,0.060104223887530596,4.899968688117084,0.4223012272955205,0.0043833397780670665,0.43605193851742746,1.1613601661412443,0.3200340454043538,0.15287757257565873,3.9887746125737773,5.17701863035695,4.172868557361033,1.9832192569501101,1.4956469439906959
